Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
102,Entry long,2000-07-03 17:30,S1 Trend,2077.5,5,10387.5,2062.5,0.40,2875,0.55,-187.5,-0.04,5187.5,5.19
103,Exit short,2000-07-06 16:30,S3 Scalp,2057.5,8,16432,-1400,-0.17,800,0.10,-1400,-0.17,3787.5,3.79
103,Entry short,2000-07-06 15:30,S3 Hedge,2054,8,16432,-1400,-0.17,800,0.10,-1400,-0.17,3787.5,3.79
104,Exit long,2000-07-06 21:00,EOD,2069,4,8281,-250,-0.06,900,0.22,-450,-0.11,3537.5,3.54
104,Entry long,2000-07-06 19:30,S1 Trend,2070.25,4,8281,-250,-0.06,900,0.22,-450,-0.11,3537.5,3.54
105,Exit long,2000-07-07 16:00,S1 Climax,2088.25,1,2085.75,125,0.12,137.5,0.13,-125,-0.12,3662.5,3.66
105,Entry long,2000-07-07 15:30,S1 Trend,2085.75,1,2085.75,125,0.12,137.5,0.13,-125,-0.12,3662.5,3.66
106,Exit long,2000-07-07 16:30,S1 Climax,2089.75,1,2085.75,200,0.19,287.5,0.28,-125,-0.12,3862.5,3.86
106,Entry long,2000-07-07 15:30,S1 Trend,2085.75,1,2085.75,200,0.19,287.5,0.28,-125,-0.12,3862.5,3.86
107,Exit long,2000-07-07 17:00,S1 Climax,2090.75,1,2085.75,250,0.24,425,0.41,-125,-0.12,4112.5,4.11
107,Entry long,2000-07-07 15:30,S1 Trend,2085.75,1,2085.75,250,0.24,425,0.41,-125,-0.12,4112.5,4.11
108,Exit long,2000-07-07 17:30,S1 Climax,2091.25,1,2085.75,275,0.26,425,0.41,-125,-0.12,4387.5,4.39
108,Entry long,2000-07-07 15:30,S1 Trend,2085.75,1,2085.75,275,0.26,425,0.41,-125,-0.12,4387.5,4.39
109,Exit long,2000-07-07 18:00,S1 Climax,2091.5,1,2085.75,287.5,0.28,425,0.41,-125,-0.12,4675,4.68
109,Entry long,2000-07-07 15:30,S1 Trend,2085.75,1,2085.75,287.5,0.28,425,0.41,-125,-0.12,4675,4.68
110,Exit long,2000-07-12 21:00,EOD,2104.25,4,8434,-850,-0.20,400,0.09,-900,-0.21,3825,3.83
110,Entry long,2000-07-12 19:30,S1 Trend,2108.5,4,8434,-850,-0.20,400,0.09,-900,-0.21,3825,3.83
111,Exit long,2000-07-13 20:30,S1 Trail,2104,5,10553.75,-1687.5,-0.32,437.5,0.08,-1687.5,-0.32,2137.5,2.14
111,Entry long,2000-07-13 19:00,S1 Trend,2110.75,5,10553.75,-1687.5,-0.32,437.5,0.08,-1687.5,-0.32,2137.5,2.14
112,Exit short,2000-07-21 20:00,S3 Scalp,2091.5,4,8347,-950,-0.23,50,0.01,-950,-0.23,1187.5,1.19
112,Entry short,2000-07-21 19:00,S3 Hedge,2086.75,4,8347,-950,-0.23,50,0.01,-950,-0.23,1187.5,1.19
113,Exit long,2000-08-01 21:00,EOD,2042.25,4,8192,-1150,-0.28,150,0.04,-1600,-0.39,37.5,0.04
113,Entry long,2000-08-01 19:30,S1 Trend,2048,4,8192,-1150,-0.28,150,0.04,-1600,-0.39,37.5,0.04
114,Exit long,2000-08-02 20:00,S1 Trail,2048.75,5,10271.25,-1375,-0.27,812.5,0.16,-1375,-0.27,-1337.5,-1.34
114,Entry long,2000-08-02 16:00,S1 Trend,2054.25,5,10271.25,-1375,-0.27,812.5,0.16,-1375,-0.27,-1337.5,-1.34
115,Exit long,2000-08-03 21:00,EOD,2057,4,8196,1600,0.39,2350,0.57,-800,-0.20,262.5,0.26
115,Entry long,2000-08-03 18:00,S1 Trend,2049,4,8196,1600,0.39,2350,0.57,-800,-0.20,262.5,0.26
116,Exit long,2000-08-09 18:00,S2 FairVal,2087,6,12501,1050,0.17,1050,0.17,-1125,-0.18,1312.5,1.31
116,Entry long,2000-08-09 16:30,S2 VWAP,2083.5,6,12501,1050,0.17,1050,0.17,-1125,-0.18,1312.5,1.31
117,Exit short,2000-08-10 21:00,EOD,2065.25,6,12400.5,450,0.07,825,0.13,-825,-0.13,1762.5,1.76
117,Entry short,2000-08-10 19:30,S3 Hedge,2066.75,6,12400.5,450,0.07,825,0.13,-825,-0.13,1762.5,1.76
118,Exit long,2000-08-11 21:00,EOD,2075.25,4,8301,0,0.00,1050,0.25,-350,-0.08,1762.5,1.76
118,Entry long,2000-08-11 17:30,S1 Trend,2075.25,4,8301,0,0.00,1050,0.25,-350,-0.08,1762.5,1.76
119,Exit long,2000-08-15 17:30,S2 FairVal,2091.25,6,12535.5,600,0.10,600,0.10,-375,-0.06,2362.5,2.36
119,Entry long,2000-08-15 17:00,S2 VWAP,2089.25,6,12535.5,600,0.10,600,0.10,-375,-0.06,2362.5,2.36
120,Exit long,2000-08-16 18:00,S2 FairVal,2085.75,5,10456.25,-1375,-0.26,62.5,0.01,-1375,-0.26,987.5,0.99
120,Entry long,2000-08-16 17:00,S2 VWAP,2091.25,5,10456.25,-1375,-0.26,62.5,0.01,-1375,-0.26,987.5,0.99
121,Exit long,2000-08-17 21:00,EOD,2098.75,5,10481.25,625,0.12,1625,0.31,-500,-0.10,1612.5,1.61
121,Entry long,2000-08-17 16:30,S1 Trend,2096.25,5,10481.25,625,0.12,1625,0.31,-500,-0.10,1612.5,1.61
122,Exit long,2000-08-23 21:00,EOD,2106.5,5,10513.75,937.5,0.18,1625,0.31,-687.5,-0.13,2550,2.55
122,Entry long,2000-08-23 17:00,S1 Trend,2102.75,5,10513.75,937.5,0.18,1625,0.31,-687.5,-0.13,2550,2.55
123,Exit long,2000-08-24 17:00,S2 FairVal,2106,7,14738.5,175,0.02,262.5,0.04,-700,-0.09,2725,2.73
123,Entry long,2000-08-24 16:30,S2 VWAP,2105.5,7,14738.5,175,0.02,262.5,0.04,-700,-0.09,2725,2.73
124,Exit long,2000-09-05 08:30,S1 Trail,2117.75,4,8490,-950,-0.22,50,0.01,-950,-0.22,1775,1.78
124,Entry long,2000-09-04 15:30,S1 Trend,2122.5,4,8490,-950,-0.22,50,0.01,-950,-0.22,1775,1.78
125,Exit long,2000-09-11 18:00,S1 Trail,2094.25,4,8411,-1700,-0.40,250,0.06,-1700,-0.40,75,0.08
125,Entry long,2000-09-11 16:00,S1 Trend,2102.75,4,8411,-1700,-0.40,250,0.06,-1700,-0.40,75,0.08
126,Exit short,2000-09-18 18:00,S3 Scalp,2038,4,8193,2050,0.50,2050,0.50,-250,-0.06,2125,2.13
126,Entry short,2000-09-18 17:00,S3 Hedge,2048.25,4,8193,2050,0.50,2050,0.50,-250,-0.06,2125,2.13
127,Exit short,2000-09-20 19:00,S3 Scalp,2030.5,3,6072,-975,-0.32,337.5,0.11,-975,-0.32,1150,1.15
127,Entry short,2000-09-20 18:30,S3 Hedge,2024,3,6072,-975,-0.32,337.5,0.11,-975,-0.32,1150,1.15
128,Exit short,2000-09-25 20:30,S3 Scalp,2028,5,10192.5,2625,0.52,2625,0.52,-187.5,-0.04,3775,3.78
128,Entry short,2000-09-25 19:00,S3 Hedge,2038.5,5,10192.5,2625,0.52,2625,0.52,-187.5,-0.04,3775,3.78
129,Exit short,2000-09-26 19:30,S3 Scalp,2017,5,10141.25,2812.5,0.55,2812.5,0.55,-687.5,-0.14,6587.5,6.59
129,Entry short,2000-09-26 16:00,S3 Hedge,2028.25,5,10141.25,2812.5,0.55,2812.5,0.55,-687.5,-0.14,6587.5,6.59
130,Exit long,2000-09-28 20:00,S1 Climax,2048.75,1,2027,1087.5,1.07,1175,1.16,-87.5,-0.09,7675,7.68
130,Entry long,2000-09-28 15:30,S1 Trend,2027,1,2027,1087.5,1.07,1175,1.16,-87.5,-0.09,7675,7.68
131,Exit long,2000-09-28 20:30,S1 Climax,2051.5,1,2027,1225,1.21,1275,1.26,-87.5,-0.09,8900,8.90
131,Entry long,2000-09-28 15:30,S1 Trend,2027,1,2027,1225,1.21,1275,1.26,-87.5,-0.09,8900,8.90
132,Exit long,2000-09-28 21:00,EOD,2049.25,3,6081,3337.5,1.10,3825,1.26,-262.5,-0.09,12237.5,12.24
132,Entry long,2000-09-28 15:30,S1 Trend,2027,3,6081,3337.5,1.10,3825,1.26,-262.5,-0.09,12237.5,12.24
133,Exit short,2000-09-29 18:30,S3 Scalp,2042.75,6,12226.5,-1500,-0.25,1725,0.28,-1500,-0.25,10737.5,10.74
133,Entry short,2000-09-29 15:30,S3 Hedge,2037.75,6,12226.5,-1500,-0.25,1725,0.28,-1500,-0.25,10737.5,10.74
134,Exit long,2000-09-29 20:30,S1 Trail,2028.25,4,8154,-2050,-0.50,300,0.07,-2050,-0.50,8687.5,8.69
134,Entry long,2000-09-29 19:30,S1 Trend,2038.5,4,8154,-2050,-0.50,300,0.07,-2050,-0.50,8687.5,8.69
135,Exit long,2000-10-03 20:00,S1 Trail,2035,5,10185,-500,-0.10,2125,0.42,-500,-0.10,8187.5,8.19
135,Entry long,2000-10-03 17:00,S1 Trend,2037,5,10185,-500,-0.10,2125,0.42,-500,-0.10,8187.5,8.19
136,Exit long,2000-10-05 16:30,S1 Trail,2021.75,5,10133.75,-1250,-0.25,1562.5,0.31,-1250,-0.25,6937.5,6.94
136,Entry long,2000-10-05 15:30,S1 Trend,2026.75,5,10133.75,-1250,-0.25,1562.5,0.31,-1250,-0.25,6937.5,6.94
137,Exit long,2000-10-05 21:00,EOD,2025,3,6087.75,-637.5,-0.21,37.5,0.01,-1050,-0.34,6300,6.30
137,Entry long,2000-10-05 19:30,S1 Trend,2029.25,3,6087.75,-637.5,-0.21,37.5,0.01,-1050,-0.34,6300,6.30
138,Exit short,2000-10-09 18:00,S3 Scalp,1994.25,5,9941.25,-1500,-0.30,2187.5,0.44,-1500,-0.30,4800,4.80
138,Entry short,2000-10-09 15:30,S3 Hedge,1988.25,5,9941.25,-1500,-0.30,2187.5,0.44,-1500,-0.30,4800,4.80
139,Exit short,2000-10-11 17:00,S3 Scalp,1954.25,2,3889,-975,-0.50,1125,0.58,-975,-0.50,3825,3.83
139,Entry short,2000-10-11 16:00,S3 Hedge,1944.5,2,3889,-975,-0.50,1125,0.58,-975,-0.50,3825,3.83
140,Exit long,2000-10-13 21:00,EOD,1957.5,2,3902.5,625,0.32,800,0.41,-325,-0.17,4450,4.45
140,Entry long,2000-10-13 19:00,S1 Trend,1951.25,2,3902.5,625,0.32,800,0.41,-325,-0.17,4450,4.45
141,Exit long,2000-10-16 16:00,S1 Trail,1953.75,5,9812.5,-2187.5,-0.45,437.5,0.09,-2187.5,-0.45,2262.5,2.26
141,Entry long,2000-10-16 15:30,S1 Trend,1962.5,5,9812.5,-2187.5,-0.45,437.5,0.09,-2187.5,-0.45,2262.5,2.26
142,Exit short,2000-10-16 18:30,S3 Scalp,1958,4,7807,-1250,-0.32,300,0.08,-1250,-0.32,1012.5,1.01
142,Entry short,2000-10-16 17:00,S3 Hedge,1951.75,4,7807,-1250,-0.32,300,0.08,-1250,-0.32,1012.5,1.01
143,Exit long,2000-10-19 16:00,S1 Climax,1953.5,1,1951.25,112.5,0.12,387.5,0.40,0,0.00,1125,1.13
143,Entry long,2000-10-19 15:30,S1 Trend,1951.25,1,1951.25,112.5,0.12,387.5,0.40,0,0.00,1125,1.13
144,Exit long,2000-10-19 16:30,S1 Climax,1958.5,1,1951.25,362.5,0.37,500,0.51,0,0.00,1487.5,1.49
144,Entry long,2000-10-19 15:30,S1 Trend,1951.25,1,1951.25,362.5,0.37,500,0.51,0,0.00,1487.5,1.49
145,Exit long,2000-10-19 17:00,S1 Climax,1957.25,1,1951.25,300,0.31,537.5,0.55,0,0.00,1787.5,1.79
145,Entry long,2000-10-19 15:30,S1 Trend,1951.25,1,1951.25,300,0.31,537.5,0.55,0,0.00,1787.5,1.79
146,Exit long,2000-10-19 17:30,S1 Climax,1962.5,1,1951.25,562.5,0.58,650,0.67,0,0.00,2350,2.35
146,Entry long,2000-10-19 15:30,S1 Trend,1951.25,1,1951.25,562.5,0.58,650,0.67,0,0.00,2350,2.35
147,Exit long,2000-10-19 18:30,S1 Climax,1965.75,1,1962.75,150,0.15,187.5,0.19,-75,-0.08,2500,2.50
147,Entry long,2000-10-19 18:00,S1 Trend,1962.75,1,1962.75,150,0.15,187.5,0.19,-75,-0.08,2500,2.50
148,Exit long,2000-10-19 20:00,S1 Climax,1970.25,1,1962.75,375,0.38,537.5,0.55,-125,-0.13,2875,2.88
148,Entry long,2000-10-19 18:00,S1 Trend,1962.75,1,1962.75,375,0.38,537.5,0.55,-125,-0.13,2875,2.88
149,Exit long,2000-10-19 20:30,S1 Climax,1973.25,1,1962.75,525,0.53,600,0.61,-125,-0.13,3400,3.40
149,Entry long,2000-10-19 18:00,S1 Trend,1962.75,1,1962.75,525,0.53,600,0.61,-125,-0.13,3400,3.40
150,Exit long,2000-10-20 20:30,S1 Trail,1981.25,4,7908,850,0.21,3300,0.83,-150,-0.04,4250,4.25
150,Entry long,2000-10-20 16:00,S1 Trend,1977,4,7908,850,0.21,3300,0.83,-150,-0.04,4250,4.25
151,Exit long,2000-10-23 17:00,S1 Trail,1979,3,5959.5,-1125,-0.38,712.5,0.24,-1125,-0.38,3125,3.13
151,Entry long,2000-10-23 15:30,S1 Trend,1986.5,3,5959.5,-1125,-0.38,712.5,0.24,-1125,-0.38,3125,3.13
152,Exit long,2000-10-24 17:30,S1 Trail,1990.5,5,9968.75,-812.5,-0.16,1625,0.33,-812.5,-0.16,2312.5,2.31
152,Entry long,2000-10-24 15:30,S1 Trend,1993.75,5,9968.75,-812.5,-0.16,1625,0.33,-812.5,-0.16,2312.5,2.31
153,Exit short,2000-10-26 16:00,S3 Scalp,1931.5,4,7777,2550,0.66,2550,0.66,0,0.00,4862.5,4.86
153,Entry short,2000-10-26 15:30,S3 Hedge,1944.25,4,7777,2550,0.66,2550,0.66,0,0.00,4862.5,4.86
154,Exit long,2000-10-27 21:00,EOD,1964.25,2,3926,125,0.06,325,0.17,-900,-0.46,4987.5,4.99
154,Entry long,2000-10-27 17:00,S1 Trend,1963,2,3926,125,0.06,325,0.17,-900,-0.46,4987.5,4.99
155,Exit long,2000-10-30 16:30,S1 Trail,1964,4,7897,-2050,-0.52,250,0.06,-2050,-0.52,2937.5,2.94
155,Entry long,2000-10-30 15:30,S1 Trend,1974.25,4,7897,-2050,-0.52,250,0.06,-2050,-0.52,2937.5,2.94
156,Exit long,2000-10-30 21:00,EOD,1982.25,3,5936.25,525,0.18,1837.5,0.62,-300,-0.10,3462.5,3.46
156,Entry long,2000-10-30 19:30,S1 Trend,1978.75,3,5936.25,525,0.18,1837.5,0.62,-300,-0.10,3462.5,3.46
157,Exit long,2000-10-31 17:00,S1 Climax,1998.75,1,1991.5,362.5,0.36,400,0.40,-100,-0.10,3825,3.83
157,Entry long,2000-10-31 15:30,S1 Trend,1991.5,1,1991.5,362.5,0.36,400,0.40,-100,-0.10,3825,3.83
158,Exit long,2000-10-31 17:30,S1 Climax,2000.25,1,1991.5,437.5,0.44,475,0.48,-100,-0.10,4262.5,4.26
158,Entry long,2000-10-31 15:30,S1 Trend,1991.5,1,1991.5,437.5,0.44,475,0.48,-100,-0.10,4262.5,4.26
159,Exit long,2000-10-31 18:00,S1 Climax,2004.5,1,1991.5,650,0.65,675,0.68,-100,-0.10,4912.5,4.91
159,Entry long,2000-10-31 15:30,S1 Trend,1991.5,1,1991.5,650,0.65,675,0.68,-100,-0.10,4912.5,4.91
160,Exit long,2000-10-31 18:30,S1 Climax,2005.5,1,1991.5,700,0.70,775,0.78,-100,-0.10,5612.5,5.61
160,Entry long,2000-10-31 15:30,S1 Trend,1991.5,1,1991.5,700,0.70,775,0.78,-100,-0.10,5612.5,5.61
161,Exit long,2000-10-31 19:00,S1 Climax,2007,1,1991.5,775,0.78,800,0.80,-100,-0.10,6387.5,6.39
161,Entry long,2000-10-31 15:30,S1 Trend,1991.5,1,1991.5,775,0.78,800,0.80,-100,-0.10,6387.5,6.39
162,Exit long,2000-10-31 20:00,S1 Climax,2007.25,1,2008.75,-75,-0.07,100,0.10,-162.5,-0.16,6312.5,6.31
162,Entry long,2000-10-31 19:30,S1 Trend,2008.75,1,2008.75,-75,-0.07,100,0.10,-162.5,-0.16,6312.5,6.31
163,Exit long,2000-10-31 20:30,S1 Climax,2015,1,2008.75,312.5,0.31,412.5,0.41,-162.5,-0.16,6625,6.63
163,Entry long,2000-10-31 19:30,S1 Trend,2008.75,1,2008.75,312.5,0.31,412.5,0.41,-162.5,-0.16,6625,6.63
164,Exit long,2000-10-31 21:00,EOD,2010.5,2,4017.5,175,0.09,825,0.41,-325,-0.16,6800,6.80
164,Entry long,2000-10-31 19:30,S1 Trend,2008.75,2,4017.5,175,0.09,825,0.41,-325,-0.16,6800,6.80
165,Exit long,2000-11-01 17:30,S1 Trail,2001.5,5,10030,-1125,-0.22,1250,0.25,-1125,-0.22,5675,5.68
165,Entry long,2000-11-01 15:30,S1 Trend,2006,5,10030,-1125,-0.22,1250,0.25,-1125,-0.22,5675,5.68
166,Exit long,2000-11-01 19:00,S2 FairVal,1994,4,8007,-1550,-0.39,150,0.04,-1550,-0.39,4125,4.13
166,Entry long,2000-11-01 18:30,S2 VWAP,2001.75,4,8007,-1550,-0.39,150,0.04,-1550,-0.39,4125,4.13
167,Exit long,2000-11-06 20:30,S1 Trail,2011.75,5,10091.25,-1625,-0.32,625,0.12,-1625,-0.32,2500,2.50
167,Entry long,2000-11-06 16:00,S1 Trend,2018.25,5,10091.25,-1625,-0.32,625,0.12,-1625,-0.32,2500,2.50
168,Exit long,2000-11-07 19:30,S1 Trail,2008.75,5,10067.5,-1187.5,-0.24,1000,0.20,-1187.5,-0.24,1312.5,1.31
168,Entry long,2000-11-07 16:30,S1 Trend,2013.5,5,10067.5,-1187.5,-0.24,1000,0.20,-1187.5,-0.24,1312.5,1.31
169,Exit long,2000-11-14 19:30,S1 Climax,1968.5,1,1952.5,800,0.82,937.5,0.96,-137.5,-0.14,2112.5,2.11
169,Entry long,2000-11-14 15:30,S1 Trend,1952.5,1,1952.5,800,0.82,937.5,0.96,-137.5,-0.14,2112.5,2.11
170,Exit long,2000-11-14 21:00,EOD,1962.75,3,5857.5,1537.5,0.52,2812.5,0.96,-412.5,-0.14,3650,3.65
170,Entry long,2000-11-14 15:30,S1 Trend,1952.5,3,5857.5,1537.5,0.52,2812.5,0.96,-412.5,-0.14,3650,3.65
171,Exit long,2000-11-15 19:00,S1 Trail,1962.25,4,7869,-1000,-0.25,1750,0.44,-1000,-0.25,2650,2.65
171,Entry long,2000-11-15 16:00,S1 Trend,1967.25,4,7869,-1000,-0.25,1750,0.44,-1000,-0.25,2650,2.65
172,Exit long,2000-11-16 16:00,S1 Trail,1963.5,4,7866,-600,-0.15,1550,0.39,-600,-0.15,2050,2.05
172,Entry long,2000-11-16 15:30,S1 Trend,1966.5,4,7866,-600,-0.15,1550,0.39,-600,-0.15,2050,2.05
173,Exit long,2000-11-17 16:00,S1 Trail,1945.25,3,5877,-2062.5,-0.70,225,0.08,-2212.5,-0.75,-12.5,-0.01
173,Entry long,2000-11-17 15:30,S1 Trend,1959,3,5877,-2062.5,-0.70,225,0.08,-2212.5,-0.75,-12.5,-0.01
174,Exit long,2000-11-27 00:00,S1 Climax,1925.5,1,1914.75,537.5,0.56,600,0.63,-75,-0.08,525,0.53
174,Entry long,2000-11-24 15:30,S1 Trend,1914.75,1,1914.75,537.5,0.56,600,0.63,-75,-0.08,525,0.53
175,Exit long,2000-11-27 00:30,S1 Climax,1927.25,1,1914.75,625,0.65,637.5,0.67,-75,-0.08,1150,1.15
175,Entry long,2000-11-24 15:30,S1 Trend,1914.75,1,1914.75,625,0.65,637.5,0.67,-75,-0.08,1150,1.15
176,Exit long,2000-11-27 15:30,S1 Climax,1937.25,1,1914.75,1125,1.18,1187.5,1.24,-75,-0.08,2275,2.28
176,Entry long,2000-11-24 15:30,S1 Trend,1914.75,1,1914.75,1125,1.18,1187.5,1.24,-75,-0.08,2275,2.28
177,Exit long,2000-11-27 15:30,S1 Trail,1930.25,2,3829.5,1550,0.81,2450,1.28,-150,-0.08,3825,3.83
177,Entry long,2000-11-24 15:30,S1 Trend,1914.75,2,3829.5,1550,0.81,2450,1.28,-150,-0.08,3825,3.83
178,Exit long,2000-11-27 17:00,S1 Trail,1928.25,4,7747,-1700,-0.44,300,0.08,-1700,-0.44,2125,2.13
178,Entry long,2000-11-27 16:00,S1 Trend,1936.75,4,7747,-1700,-0.44,300,0.08,-1700,-0.44,2125,2.13
179,Exit long,2000-11-27 18:30,S2 FairVal,1934,4,7721,750,0.19,750,0.19,-50,-0.01,2875,2.88
179,Entry long,2000-11-27 18:00,S2 VWAP,1930.25,4,7721,750,0.19,750,0.19,-50,-0.01,2875,2.88
180,Exit long,2000-11-28 16:00,S1 Trail,1914.5,4,7698,-2000,-0.52,150,0.04,-2000,-0.52,875,0.88
180,Entry long,2000-11-28 15:30,S1 Trend,1924.5,4,7698,-2000,-0.52,150,0.04,-2000,-0.52,875,0.88
181,Exit long,2000-11-29 17:30,S1 Trail,1914,3,5768.25,-1312.5,-0.46,937.5,0.33,-1312.5,-0.46,-437.5,-0.44
181,Entry long,2000-11-29 16:00,S1 Trend,1922.75,3,5768.25,-1312.5,-0.46,937.5,0.33,-1312.5,-0.46,-437.5,-0.44
182,Exit long,2000-12-01 19:30,S1 Trail,1897.25,3,5712,-1012.5,-0.35,862.5,0.30,-1012.5,-0.35,-1450,-1.45
182,Entry long,2000-12-01 15:30,S1 Trend,1904,3,5712,-1012.5,-0.35,862.5,0.30,-1012.5,-0.35,-1450,-1.45
183,Exit long,2000-12-04 21:00,EOD,1900.75,2,3808,-325,-0.17,500,0.26,-600,-0.32,-1775,-1.77
183,Entry long,2000-12-04 19:30,S1 Trend,1904,2,3808,-325,-0.17,500,0.26,-600,-0.32,-1775,-1.77
184,Exit long,2000-12-05 16:00,S1 Climax,1933.25,1,1923.5,487.5,0.51,600,0.62,-125,-0.13,-1287.5,-1.29
184,Entry long,2000-12-05 15:30,S1 Trend,1923.5,1,1923.5,487.5,0.51,600,0.62,-125,-0.13,-1287.5,-1.29
185,Exit long,2000-12-05 16:30,S1 Climax,1938.25,1,1923.5,737.5,0.77,1000,1.04,-125,-0.13,-550,-0.55
185,Entry long,2000-12-05 15:30,S1 Trend,1923.5,1,1923.5,737.5,0.77,1000,1.04,-125,-0.13,-550,-0.55
186,Exit long,2000-12-05 17:00,S1 Climax,1941.75,1,1923.5,912.5,0.95,1000,1.04,-125,-0.13,362.5,0.36
186,Entry long,2000-12-05 15:30,S1 Trend,1923.5,1,1923.5,912.5,0.95,1000,1.04,-125,-0.13,362.5,0.36
187,Exit long,2000-12-05 20:30,S1 Climax,1948.25,1,1923.5,1237.5,1.29,1250,1.30,-125,-0.13,1600,1.60
187,Entry long,2000-12-05 15:30,S1 Trend,1923.5,1,1923.5,1237.5,1.29,1250,1.30,-125,-0.13,1600,1.60
188,Exit short,2000-12-06 20:00,S3 Scalp,1921.5,4,7755,3450,0.89,5600,1.44,-500,-0.13,5050,5.05
188,Entry short,2000-12-06 18:30,S3 Hedge,1938.75,4,7755,3450,0.89,5600,1.44,-500,-0.13,5050,5.05
189,Exit long,2000-12-08 17:30,S1 Trail,1931.75,4,7757,-1500,-0.39,1450,0.37,-2000,-0.52,3550,3.55
189,Entry long,2000-12-08 15:30,S1 Trend,1939.25,4,7757,-1500,-0.39,1450,0.37,-2000,-0.52,3550,3.55
190,Exit long,2000-12-08 21:00,EOD,1944,2,3888.5,-25,-0.01,300,0.15,-725,-0.37,3525,3.52
190,Entry long,2000-12-08 19:30,S1 Trend,1944.25,2,3888.5,-25,-0.01,300,0.15,-725,-0.37,3525,3.52
191,Exit long,2000-12-11 21:00,EOD,1951,3,5841.75,562.5,0.19,2362.5,0.81,-37.5,-0.01,4087.5,4.09
191,Entry long,2000-12-11 15:30,S1 Trend,1947.25,3,5841.75,562.5,0.19,2362.5,0.81,-37.5,-0.01,4087.5,4.09
192,Exit long,2000-12-12 20:00,S2 FairVal,1948.75,4,7781,700,0.18,700,0.18,-500,-0.13,4787.5,4.79
192,Entry long,2000-12-12 19:30,S2 VWAP,1945.25,4,7781,700,0.18,700,0.18,-500,-0.13,4787.5,4.79
193,Exit short,2000-12-13 21:00,EOD,1932,2,3880,800,0.41,1025,0.53,-800,-0.41,5587.5,5.59
193,Entry short,2000-12-13 16:00,S3 Hedge,1940,2,3880,800,0.41,1025,0.53,-800,-0.41,5587.5,5.59
194,Exit short,2000-12-14 17:00,S3 Scalp,1926.25,4,7678,-1350,-0.35,450,0.12,-1350,-0.35,4237.5,4.24
194,Entry short,2000-12-14 16:00,S3 Hedge,1919.5,4,7678,-1350,-0.35,450,0.12,-1350,-0.35,4237.5,4.24
195,Exit long,2000-12-19 19:00,S1 Trail,1906,4,7610,700,0.18,3150,0.83,-250,-0.07,4937.5,4.94
195,Entry long,2000-12-19 16:30,S1 Trend,1902.5,4,7610,700,0.18,3150,0.83,-250,-0.07,4937.5,4.94
196,Exit long,2000-12-22 19:00,S1 Trail,1860.5,4,7466,-1200,-0.32,1200,0.32,-1200,-0.32,3737.5,3.74
196,Entry long,2000-12-22 15:30,S1 Trend,1866.5,4,7466,-1200,-0.32,1200,0.32,-1200,-0.32,3737.5,3.74
197,Exit long,2000-12-27 21:00,EOD,1898.5,5,9442.5,2500,0.53,3250,0.69,-250,-0.05,6237.5,6.24
197,Entry long,2000-12-27 15:30,S1 Trend,1888.5,5,9442.5,2500,0.53,3250,0.69,-250,-0.05,6237.5,6.24
198,Exit long,2000-12-28 17:00,S1 Trail,1894,5,9503.75,-1687.5,-0.36,437.5,0.09,-1687.5,-0.36,4550,4.55
198,Entry long,2000-12-28 16:00,S1 Trend,1900.75,5,9503.75,-1687.5,-0.36,437.5,0.09,-1687.5,-0.36,4550,4.55
199,Exit long,2000-12-28 19:00,S2 FairVal,1899.25,4,7593,200,0.05,450,0.12,-550,-0.14,4750,4.75
199,Entry long,2000-12-28 18:00,S2 VWAP,1898.25,4,7593,200,0.05,450,0.12,-550,-0.14,4750,4.75
200,Exit long,2000-12-29 18:30,S2 FairVal,1893.25,5,9498.75,-1625,-0.34,312.5,0.07,-1625,-0.34,3125,3.13
200,Entry long,2000-12-29 17:00,S2 VWAP,1899.75,5,9498.75,-1625,-0.34,312.5,0.07,-1625,-0.34,3125,3.13
201,Exit short,2001-01-02 19:30,S3 Scalp,1851,2,3735,1650,0.88,1650,0.88,0,0.00,4775,4.78
201,Entry short,2001-01-02 16:00,S3 Hedge,1867.5,2,3735,1650,0.88,1650,0.88,0,0.00,4775,4.78
202,Exit long,2001-01-03 21:00,EOD,1915,1,1897.5,875,0.92,1062.5,1.12,-362.5,-0.38,5650,5.65
202,Entry long,2001-01-03 18:30,S1 Trend,1897.5,1,1897.5,875,0.92,1062.5,1.12,-362.5,-0.38,5650,5.65
203,Exit long,2001-01-04 19:00,S1 Trail,1899.5,3,5713.5,-750,-0.26,1687.5,0.59,-750,-0.26,4900,4.90
203,Entry long,2001-01-04 15:30,S1 Trend,1904.5,3,5713.5,-750,-0.26,1687.5,0.59,-750,-0.26,4900,4.90
204,Exit short,2001-01-04 21:00,EOD,1899,2,3800,100,0.05,700,0.37,-200,-0.11,5000,5.00
204,Entry short,2001-01-04 19:30,S3 Hedge,1900,2,3800,100,0.05,700,0.37,-200,-0.11,5000,5.00
205,Exit short,2001-01-08 20:30,S3 Scalp,1850.5,3,5527.5,-1200,-0.43,525,0.19,-1200,-0.43,3800,3.80
205,Entry short,2001-01-08 19:30,S3 Hedge,1842.5,3,5527.5,-1200,-0.43,525,0.19,-1200,-0.43,3800,3.80
