Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
145,Exit long,2016-09-20 15:15,Stop Hit,13.68,9729.4295,126385.2892,6713.31,5.31,9242.96,7.31,0,0.00,63586.55,63.59
145,Entry long,2016-09-20 01:00,Long,12.99,9729.4295,126385.2892,6713.31,5.31,9242.96,7.31,0,0.00,63586.55,63.59
146,Exit long,2016-09-21 01:15,Stop Hit,14.16,7679.3242,106972.9861,1766.24,1.65,3378.9,3.16,-76.79,-0.07,65352.79,65.35
146,Entry long,2016-09-20 22:45,Long,13.93,7679.3242,106972.9861,1766.24,1.65,3378.9,3.16,-76.79,-0.07,65352.79,65.35
147,Exit short,2016-09-22 00:30,Stop Hit,13.57,6005.0356,82749.39057,1261.06,1.52,3422.87,4.14,0,0.00,66613.85,66.61
147,Entry short,2016-09-21 11:45,Short,13.78,6005.0356,82749.39057,1261.06,1.52,3422.87,4.14,0,0.00,66613.85,66.61
148,Exit short,2016-09-22 11:30,Stop Hit,13.28,7326.8869,96788.17595,-512.88,-0.53,1831.72,1.89,-586.15,-0.61,66100.97,66.10
148,Entry short,2016-09-22 07:30,Short,13.21,7326.8869,96788.17595,-512.88,-0.53,1831.72,1.89,-586.15,-0.61,66100.97,66.10
149,Exit short,2016-09-22 20:45,Stop Hit,12.99,6338.0423,82141.02821,-190.14,-0.23,2028.17,2.47,-316.9,-0.39,65910.83,65.91
149,Entry short,2016-09-22 13:45,Short,12.96,6338.0423,82141.02821,-190.14,-0.23,2028.17,2.47,-316.9,-0.39,65910.83,65.91
150,Exit long,2016-09-23 06:15,Long Exit,13.11,6510.5306,86720.26759,-1367.21,-1.58,0,0.00,-1432.32,-1.65,64543.61,64.54
150,Entry long,2016-09-22 23:45,Long,13.32,6510.5306,86720.26759,-1367.21,-1.58,0,0.00,-1432.32,-1.65,64543.61,64.54
151,Exit long,2016-09-24 00:15,Long Exit,13.32,10538.5961,140479.486,-105.39,-0.08,737.7,0.53,-843.09,-0.60,64438.23,64.44
151,Entry long,2016-09-23 10:15,Long,13.33,10538.5961,140479.486,-105.39,-0.08,737.7,0.53,-843.09,-0.60,64438.23,64.44
152,Exit short,2016-09-24 22:45,Short Exit,12.93,14237.6328,188648.6346,4556.04,2.42,6549.31,3.47,-284.75,-0.15,68994.27,68.99
152,Entry short,2016-09-24 04:30,Short,13.25,14237.6328,188648.6346,4556.04,2.42,6549.31,3.47,-284.75,-0.15,68994.27,68.99
153,Exit long,2016-09-25 10:30,Long Exit,12.95,13611.3986,176267.6119,0,0.00,1769.48,1.00,0,0.00,68994.27,68.99
153,Entry long,2016-09-25 04:15,Long,12.95,13611.3986,176267.6119,0,0.00,1769.48,1.00,0,0.00,68994.27,68.99
154,Exit long,2016-09-26 02:45,Stop Hit,13.01,14941.6756,194540.6163,-149.42,-0.08,1494.17,0.77,-298.83,-0.15,68844.85,68.84
154,Entry long,2016-09-26 00:00,Long,13.02,14941.6756,194540.6163,-149.42,-0.08,1494.17,0.77,-298.83,-0.15,68844.85,68.84
155,Exit short,2016-09-26 09:45,Stop Hit,12.9,13389.6608,172324.9345,-401.69,-0.23,1606.76,0.93,-669.48,-0.39,68443.16,68.44
155,Entry short,2016-09-26 05:15,Short,12.87,13389.6608,172324.9345,-401.69,-0.23,1606.76,0.93,-669.48,-0.39,68443.16,68.44
156,Exit long,2016-09-27 20:15,Long Exit,13.07,10383.118,134461.3781,1245.97,0.93,2491.95,1.85,-1349.81,-1.00,69689.14,69.69
156,Entry long,2016-09-26 22:00,Long,12.95,10383.118,134461.3781,1245.97,0.93,2491.95,1.85,-1349.81,-1.00,69689.14,69.69
157,Exit long,2016-09-28 11:15,Long Exit,13.29,11317.0467,149271.846,1131.7,0.76,2829.26,1.90,0,0.00,70820.84,70.82
157,Entry long,2016-09-28 04:30,Long,13.19,11317.0467,149271.846,1131.7,0.76,2829.26,1.90,0,0.00,70820.84,70.82
158,Exit short,2016-09-28 22:30,Short Exit,13.29,19018.1455,251419.8835,-1331.27,-0.53,190.18,0.08,-1331.27,-0.53,69489.57,69.49
158,Entry short,2016-09-28 18:45,Short,13.22,19018.1455,251419.8835,-1331.27,-0.53,190.18,0.08,-1331.27,-0.53,69489.57,69.49
159,Exit short,2016-09-29 17:00,Short Exit,13.15,22454.8913,297078.2119,1796.39,0.60,3817.33,1.28,-224.55,-0.08,71285.96,71.29
159,Entry short,2016-09-29 07:15,Short,13.23,22454.8913,297078.2119,1796.39,0.60,3817.33,1.28,-224.55,-0.08,71285.96,71.29
160,Exit short,2016-09-30 07:45,Short Exit,13.1,18500.9907,241622.9385,-740.04,-0.31,370.02,0.15,-740.04,-0.31,70545.92,70.55
160,Entry short,2016-09-30 01:45,Short,13.06,18500.9907,241622.9385,-740.04,-0.31,370.02,0.15,-740.04,-0.31,70545.92,70.55
161,Exit long,2016-10-01 00:30,Stop Hit,13.26,17262.3087,227344.6056,1553.61,0.68,2934.59,1.29,0,0.00,72099.53,72.10
161,Entry long,2016-09-30 10:00,Long,13.17,17262.3087,227344.6056,1553.61,0.68,2934.59,1.29,0,0.00,72099.53,72.10
162,Exit short,2016-10-01 08:00,Short Exit,13.2,14921.7958,197116.9225,149.22,0.08,2089.05,1.06,0,0.00,72248.75,72.25
162,Entry short,2016-10-01 01:45,Short,13.21,14921.7958,197116.9225,149.22,0.08,2089.05,1.06,0,0.00,72248.75,72.25
163,Exit long,2016-10-01 21:30,Long Exit,13.17,20992.2425,277727.3683,-1259.53,-0.45,0,0.00,-1259.53,-0.45,70989.22,70.99
163,Entry long,2016-10-01 17:00,Long,13.23,20992.2425,277727.3683,-1259.53,-0.45,0,0.00,-1259.53,-0.45,70989.22,70.99
164,Exit short,2016-10-01 23:00,Stop Hit,13.3,19747.351,259085.2451,-3554.52,-1.37,592.42,0.23,-3752,-1.45,67434.7,67.43
164,Entry short,2016-10-01 22:00,Short,13.12,19747.351,259085.2451,-3554.52,-1.37,592.42,0.23,-3752,-1.45,67434.7,67.43
165,Exit long,2016-10-02 20:00,Long Exit,13.21,12055.1863,160333.9778,-1084.97,-0.68,0,0.00,-1808.28,-1.13,66349.73,66.35
165,Entry long,2016-10-01 23:00,Long,13.3,12055.1863,160333.9778,-1084.97,-0.68,0,0.00,-1808.28,-1.13,66349.73,66.35
166,Exit short,2016-10-03 02:45,Short Exit,13.21,19208.0597,252970.1462,-768.32,-0.30,0,0.00,-960.4,-0.38,65581.41,65.58
166,Entry short,2016-10-02 22:45,Short,13.17,19208.0597,252970.1462,-768.32,-0.30,0,0.00,-960.4,-0.38,65581.41,65.58
167,Exit long,2016-10-04 06:00,Stop Hit,13.41,25470.6538,336976.7498,4584.72,1.36,7641.2,2.27,-764.12,-0.23,70166.13,70.17
167,Entry long,2016-10-03 12:30,Long,13.23,25470.6538,336976.7498,4584.72,1.36,7641.2,2.27,-764.12,-0.23,70166.13,70.17
168,Exit short,2016-10-05 07:15,Short Exit,13.31,17435.1563,232759.3366,697.41,0.30,2440.92,1.05,-697.41,-0.30,70863.53,70.86
168,Entry short,2016-10-04 17:45,Short,13.35,17435.1563,232759.3366,697.41,0.30,2440.92,1.05,-697.41,-0.30,70863.53,70.86
169,Exit short,2016-10-06 03:15,Stop Hit,13.14,15145.2951,200372.2542,1363.08,0.68,3180.51,1.59,-1060.17,-0.53,72226.6,72.23
169,Entry short,2016-10-05 11:00,Short,13.23,15145.2951,200372.2542,1363.08,0.68,3180.51,1.59,-1060.17,-0.53,72226.6,72.23
170,Exit short,2016-10-06 19:00,Short Exit,12.86,12484.0119,162541.8349,1997.44,1.23,3620.36,2.23,-1248.4,-0.77,74224.05,74.22
170,Entry short,2016-10-06 04:15,Short,13.02,12484.0119,162541.8349,1997.44,1.23,3620.36,2.23,-1248.4,-0.77,74224.05,74.22
171,Exit long,2016-10-07 08:45,Long Exit,12.88,12167.6762,157328.0533,-608.38,-0.39,486.71,0.31,-730.06,-0.46,73615.66,73.62
171,Entry long,2016-10-07 02:30,Long,12.93,12167.6762,157328.0533,-608.38,-0.39,486.71,0.31,-730.06,-0.46,73615.66,73.62
172,Exit short,2016-10-07 19:00,Short Exit,12.62,14449.1647,184660.3249,2311.87,1.25,3612.29,1.96,-288.98,-0.16,75927.53,75.93
172,Entry short,2016-10-07 10:30,Short,12.78,14449.1647,184660.3249,2311.87,1.25,3612.29,1.96,-288.98,-0.16,75927.53,75.93
173,Exit short,2016-10-09 00:00,Short Exit,12.2,14499.901,181538.7605,4639.97,2.56,7104.95,3.91,-145,-0.08,80567.5,80.57
173,Entry short,2016-10-08 07:00,Short,12.52,14499.901,181538.7605,4639.97,2.56,7104.95,3.91,-145,-0.08,80567.5,80.57
174,Exit long,2016-10-09 14:15,Long Exit,12.3,18782.2329,229518.886,1502.58,0.65,2253.87,0.98,0,0.00,82070.08,82.07
174,Entry long,2016-10-09 02:15,Long,12.22,18782.2329,229518.886,1502.58,0.65,2253.87,0.98,0,0.00,82070.08,82.07
175,Exit short,2016-10-10 15:15,Stop Hit,11.82,19848.1601,242742.998,8137.75,3.35,11710.41,4.82,0,0.00,90207.82,90.21
175,Entry short,2016-10-09 17:30,Short,12.23,19848.1601,242742.998,8137.75,3.35,11710.41,4.82,0,0.00,90207.82,90.21
176,Exit long,2016-10-11 06:00,Stop Hit,12.14,13855.7128,165714.3251,2494.03,1.51,6373.63,3.85,0,0.00,92701.85,92.70
176,Entry long,2016-10-11 04:00,Long,11.96,13855.7128,165714.3251,2494.03,1.51,6373.63,3.85,0,0.00,92701.85,92.70
177,Exit short,2016-10-12 06:30,Short Exit,11.88,10177.6934,120910.9976,0,0.00,1730.21,1.43,-101.78,-0.08,92701.85,92.70
177,Entry short,2016-10-11 21:15,Short,11.88,10177.6934,120910.9976,0,0.00,1730.21,1.43,-101.78,-0.08,92701.85,92.70
178,Exit long,2016-10-12 12:00,Stop Hit,11.88,10192.8678,122518.271,-1427,-1.16,611.57,0.50,-1427,-1.16,91274.85,91.27
178,Entry long,2016-10-12 08:00,Long,12.02,10192.8678,122518.271,-1427,-1.16,611.57,0.50,-1427,-1.16,91274.85,91.27
179,Exit short,2016-10-12 21:45,Stop Hit,11.92,16296.149,192131.5967,-2118.5,-1.10,2281.46,1.19,-2281.46,-1.19,89156.35,89.16
179,Entry short,2016-10-12 20:15,Short,11.79,16296.149,192131.5967,-2118.5,-1.10,2281.46,1.19,-2281.46,-1.19,89156.35,89.16
180,Exit long,2016-10-13 09:30,Long Exit,11.93,8834.8709,105841.7534,-441.74,-0.42,1236.88,1.17,-618.44,-0.58,88714.6,88.71
180,Entry long,2016-10-13 02:00,Long,11.98,8834.8709,105841.7534,-441.74,-0.42,1236.88,1.17,-618.44,-0.58,88714.6,88.71
181,Exit long,2016-10-14 03:00,Long Exit,11.94,11404.2819,136851.3828,-684.26,-0.50,912.34,0.67,-684.26,-0.50,88030.35,88.03
181,Entry long,2016-10-13 20:30,Long,12,11404.2819,136851.3828,-684.26,-0.50,912.34,0.67,-684.26,-0.50,88030.35,88.03
182,Exit short,2016-10-14 19:15,Short Exit,11.96,12766.9536,152054.4174,-638.35,-0.42,893.69,0.59,-766.02,-0.50,87392,87.39
182,Entry short,2016-10-14 12:00,Short,11.91,12766.9536,152054.4174,-638.35,-0.42,893.69,0.59,-766.02,-0.50,87392,87.39
183,Exit short,2016-10-15 17:15,Stop Hit,11.85,22754.7548,270326.487,682.64,0.25,2503.02,0.93,-227.55,-0.08,88074.64,88.07
183,Entry short,2016-10-15 06:15,Short,11.88,22754.7548,270326.487,682.64,0.25,2503.02,0.93,-227.55,-0.08,88074.64,88.07
184,Exit long,2016-10-16 17:00,Long Exit,11.93,15517.7334,184816.2048,310.35,0.17,1396.6,0.76,-310.35,-0.17,88385,88.39
184,Entry long,2016-10-15 22:45,Long,11.91,15517.7334,184816.2048,310.35,0.17,1396.6,0.76,-310.35,-0.17,88385,88.39
185,Exit short,2016-10-17 11:00,Short Exit,11.9,21561.0288,256791.853,215.61,0.08,2156.1,0.84,-1078.05,-0.42,88600.61,88.60
185,Entry short,2016-10-16 17:45,Short,11.91,21561.0288,256791.853,215.61,0.08,2156.1,0.84,-1078.05,-0.42,88600.61,88.60
186,Exit long,2016-10-18 00:15,Long Exit,11.96,18209.5785,216511.8884,1274.67,0.59,2003.05,0.93,0,0.00,89875.28,89.88
186,Entry long,2016-10-17 17:30,Long,11.89,18209.5785,216511.8884,1274.67,0.59,2003.05,0.93,0,0.00,89875.28,89.88
187,Exit long,2016-10-18 09:45,Stop Hit,12.35,21874.5759,262494.9108,7656.1,2.92,11374.78,4.33,-437.49,-0.17,97531.38,97.53
