Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
3469,Entry long,2023-02-27 15:00,S1 Trend,4617.5,187,863472.5,37400,0.09,98175,0.23,-18700,-0.04,20135076,20135.08
3470,Exit long,2023-02-27 15:30,S1 Trail,4607.25,438,2022465,-224475,-0.22,229950,0.23,-224475,-0.22,19910600,19910.60
3470,Entry long,2023-02-27 15:00,S1 Trend,4617.5,438,2022465,-224475,-0.22,229950,0.23,-224475,-0.22,19910600,19910.60
3471,Exit long,2023-02-28 20:30,S1 Trail,4580.75,478,2200473,-543725,-0.49,65725,0.06,-543725,-0.49,19366876,19366.88
3471,Entry long,2023-02-28 19:00,S1 Trend,4603.5,478,2200473,-543725,-0.49,65725,0.06,-543725,-0.49,19366876,19366.88
3472,Exit long,2023-03-02 21:00,EOD,4589.25,446,2039335,373525,0.37,579800,0.57,-22300,-0.02,19740400,19740.40
3472,Entry long,2023-03-02 19:00,S1 Trend,4572.5,446,2039335,373525,0.37,579800,0.57,-22300,-0.02,19740400,19740.40
3473,Exit long,2023-03-03 15:30,S1 Climax,4625,180,831015,74250,0.18,76500,0.18,-139500,-0.34,19814650,19814.65
3473,Entry long,2023-03-03 15:00,S1 Trend,4616.75,180,831015,74250,0.18,76500,0.18,-139500,-0.34,19814650,19814.65
3474,Exit long,2023-03-03 18:00,S1 Climax,4641,126,581710.5,152775,0.53,155925,0.54,-97650,-0.34,19967424,19967.42
3474,Entry long,2023-03-03 15:00,S1 Trend,4616.75,126,581710.5,152775,0.53,155925,0.54,-97650,-0.34,19967424,19967.42
3475,Exit long,2023-03-03 18:30,S1 Climax,4641.25,88,406274,107800,0.53,118800,0.58,-68200,-0.34,20075224,20075.22
3475,Entry long,2023-03-03 15:00,S1 Trend,4616.75,88,406274,107800,0.53,118800,0.58,-68200,-0.34,20075224,20075.22
3476,Exit long,2023-03-03 19:30,S1 Climax,4648.75,62,286238.5,99200,0.69,100750,0.70,-48050,-0.34,20174424,20174.42
3476,Entry long,2023-03-03 15:00,S1 Trend,4616.75,62,286238.5,99200,0.69,100750,0.70,-48050,-0.34,20174424,20174.42
3477,Exit long,2023-03-03 20:00,S1 Climax,4650,43,198520.25,71487.5,0.72,72025,0.73,-33325,-0.34,20245912,20245.91
3477,Entry long,2023-03-03 15:00,S1 Trend,4616.75,43,198520.25,71487.5,0.72,72025,0.73,-33325,-0.34,20245912,20245.91
3478,Exit long,2023-03-03 20:30,S1 Climax,4651.5,30,138502.5,52125,0.75,59250,0.86,-23250,-0.34,20298038,20298.04
3478,Entry long,2023-03-03 15:00,S1 Trend,4616.75,30,138502.5,52125,0.75,59250,0.86,-23250,-0.34,20298038,20298.04
3479,Exit long,2023-03-03 21:00,EOD,4652.5,72,332406,128700,0.77,142200,0.86,-55800,-0.34,20426738,20426.74
3479,Entry long,2023-03-03 15:00,S1 Trend,4616.75,72,332406,128700,0.77,142200,0.86,-55800,-0.34,20426738,20426.74
3480,Exit long,2023-03-06 18:00,S1 Trail,4664.25,609,2848445.25,-395850,-0.28,258825,0.18,-395850,-0.28,20030888,20030.89
3480,Entry long,2023-03-06 15:30,S1 Trend,4677.25,609,2848445.25,-395850,-0.28,258825,0.18,-395850,-0.28,20030888,20030.89
3481,Exit long,2023-03-07 15:30,S2 FairVal,4627,910,4234912.5,-1217125,-0.57,0,0.00,-1740375,-0.82,18813762,18813.76
3481,Entry long,2023-03-07 15:00,S2 VWAP,4653.75,910,4234912.5,-1217125,-0.57,0,0.00,-1740375,-0.82,18813762,18813.76
3482,Exit short,2023-03-07 21:00,EOD,4592.75,365,1674255,-104937.5,-0.13,9125,0.01,-260062.5,-0.31,18708824,18708.82
3482,Entry short,2023-03-07 20:00,S3 Hedge,4587,365,1674255,-104937.5,-0.13,9125,0.01,-260062.5,-0.31,18708824,18708.82
3483,Exit long,2023-03-09 17:00,S1 Trail,4597.5,539,2487889.25,-491837.5,-0.40,141487.5,0.11,-491837.5,-0.40,18216988,18216.99
3483,Entry long,2023-03-09 15:00,S1 Trend,4615.75,539,2487889.25,-491837.5,-0.40,141487.5,0.11,-491837.5,-0.40,18216988,18216.99
3484,Exit long,2023-03-14 17:00,S1 Trail,4499.75,248,1121022,-254200,-0.45,291400,0.52,-254200,-0.45,17962788,17962.79
3484,Entry long,2023-03-14 14:00,S1 Trend,4520.25,248,1121022,-254200,-0.45,291400,0.52,-254200,-0.45,17962788,17962.79
3485,Exit long,2023-03-16 20:00,EOD,4566.25,222,1003551,507825,1.01,552225,1.10,-88800,-0.18,18470612,18470.61
3485,Entry long,2023-03-16 15:00,S1 Trend,4520.5,222,1003551,507825,1.01,552225,1.10,-88800,-0.18,18470612,18470.61
3486,Exit long,2023-03-20 20:00,EOD,4555.5,248,1124618,257300,0.46,322400,0.57,-117800,-0.21,18727912,18727.91
3486,Entry long,2023-03-20 14:00,S1 Trend,4534.75,248,1124618,257300,0.46,322400,0.57,-117800,-0.21,18727912,18727.91
3487,Exit long,2023-03-21 14:30,S1 Trail,4578.25,542,2492116,-535225,-0.43,128725,0.10,-535225,-0.43,18192688,18192.69
3487,Entry long,2023-03-21 14:00,S1 Trend,4598,542,2492116,-535225,-0.43,128725,0.10,-535225,-0.43,18192688,18192.69
3488,Exit long,2023-03-22 16:30,S1 Trail,4599.5,580,2678005,-514750,-0.38,43500,0.03,-514750,-0.38,17677938,17677.94
3488,Entry long,2023-03-22 14:30,S1 Trend,4617.25,580,2678005,-514750,-0.38,43500,0.03,-514750,-0.38,17677938,17677.94
3489,Exit long,2023-03-22 19:00,S1 Trail,4605.25,404,1866076,-277750,-0.30,525200,0.56,-515100,-0.55,17400188,17400.19
3489,Entry long,2023-03-22 18:30,S1 Trend,4619,404,1866076,-277750,-0.30,525200,0.56,-515100,-0.55,17400188,17400.19
3490,Exit long,2023-03-23 17:00,S1 Trail,4579.75,408,1867212,66300,0.07,698700,0.75,-15300,-0.02,17466488,17466.49
3490,Entry long,2023-03-23 14:00,S1 Trend,4576.5,408,1867212,66300,0.07,698700,0.75,-15300,-0.02,17466488,17466.49
3491,Exit long,2023-03-24 20:00,EOD,4573.5,225,1026562.5,123750,0.24,137812.5,0.27,-70312.5,-0.14,17590238,17590.24
3491,Entry long,2023-03-24 19:00,S1 Trend,4562.5,225,1026562.5,123750,0.24,137812.5,0.27,-70312.5,-0.14,17590238,17590.24
3492,Exit long,2023-03-27 16:30,S1 Trail,4572.25,422,1939723,-511675,-0.53,36925,0.04,-511675,-0.53,17078562,17078.56
3492,Entry long,2023-03-27 15:00,S1 Trend,4596.5,422,1939723,-511675,-0.53,36925,0.04,-511675,-0.53,17078562,17078.56
3493,Exit short,2023-03-28 16:30,S3 Scalp,4574.25,502,2290751.5,-276100,-0.24,12550,0.01,-294925,-0.26,16802462,16802.46
3493,Entry short,2023-03-28 16:00,S3 Hedge,4563.25,502,2290751.5,-276100,-0.24,12550,0.01,-294925,-0.26,16802462,16802.46
3494,Exit long,2023-03-29 21:00,EOD,4629.75,549,2536517.25,260775,0.21,336262.5,0.27,-322537.5,-0.25,17063238,17063.24
3494,Entry long,2023-03-29 18:30,S1 Trend,4620.25,549,2536517.25,260775,0.21,336262.5,0.27,-322537.5,-0.25,17063238,17063.24
3495,Exit long,2023-03-31 17:00,S1 Climax,4687,165,772612.5,37125,0.10,39187.5,0.10,-4125,-0.01,17100362,17100.36
3495,Entry long,2023-03-31 16:30,S1 Trend,4682.5,165,772612.5,37125,0.10,39187.5,0.10,-4125,-0.01,17100362,17100.36
3496,Exit long,2023-03-31 17:30,S1 Climax,4691.5,116,543170,52200,0.19,60900,0.22,-2900,-0.01,17152562,17152.56
3496,Entry long,2023-03-31 16:30,S1 Trend,4682.5,116,543170,52200,0.19,60900,0.22,-2900,-0.01,17152562,17152.56
3497,Exit long,2023-03-31 20:30,S1 Climax,4705.5,81,379282.5,93150,0.49,98212.5,0.52,-2025,-0.01,17245712,17245.71
3497,Entry long,2023-03-31 16:30,S1 Trend,4682.5,81,379282.5,93150,0.49,98212.5,0.52,-2025,-0.01,17245712,17245.71
3498,Exit long,2023-03-31 21:00,EOD,4709,190,889675,251750,0.57,285000,0.64,-4750,-0.01,17497462,17497.46
3498,Entry long,2023-03-31 16:30,S1 Trend,4682.5,190,889675,251750,0.57,285000,0.64,-4750,-0.01,17497462,17497.46
3499,Exit long,2023-04-03 15:30,S1 Trail,4708.25,564,2659965,-225600,-0.17,359550,0.27,-225600,-0.17,17271862,17271.86
3499,Entry long,2023-04-03 15:00,S1 Trend,4716.25,564,2659965,-225600,-0.17,359550,0.27,-225600,-0.17,17271862,17271.86
3500,Exit long,2023-04-03 21:00,EOD,4724.5,435,2046675,424125,0.41,489375,0.48,-130500,-0.13,17695988,17695.99
3500,Entry long,2023-04-03 16:00,S1 Trend,4705,435,2046675,424125,0.41,489375,0.48,-130500,-0.13,17695988,17695.99
3501,Exit long,2023-04-06 21:00,EOD,4703.5,520,2442050,188500,0.15,266500,0.22,-13000,-0.01,17884488,17884.49
3501,Entry long,2023-04-06 17:30,S1 Trend,4696.25,520,2442050,188500,0.15,266500,0.22,-13000,-0.01,17884488,17884.49
3502,Exit long,2023-04-10 21:00,EOD,4708.75,545,2560682.5,279312.5,0.22,286125,0.22,-143062.5,-0.11,18163800,18163.80
3502,Entry long,2023-04-10 18:30,S1 Trend,4698.5,545,2560682.5,279312.5,0.22,286125,0.22,-143062.5,-0.11,18163800,18163.80
3503,Exit long,2023-04-13 21:00,EOD,4744.5,492,2320518,688800,0.59,781050,0.67,-159900,-0.14,18852600,18852.60
3503,Entry long,2023-04-13 15:30,S1 Trend,4716.5,492,2320518,688800,0.59,781050,0.67,-159900,-0.14,18852600,18852.60
3504,Exit long,2023-04-14 15:30,S1 Trail,4732.5,588,2797263,-727650,-0.52,51450,0.04,-786450,-0.56,18124950,18124.95
3504,Entry long,2023-04-14 15:00,S1 Trend,4757.25,588,2797263,-727650,-0.52,51450,0.04,-786450,-0.56,18124950,18124.95
3505,Exit long,2023-04-14 17:30,S2 FairVal,4715,444,2100786,-366300,-0.35,49950,0.05,-366300,-0.35,17758650,17758.65
3505,Entry long,2023-04-14 16:00,S2 VWAP,4731.5,444,2100786,-366300,-0.35,49950,0.05,-366300,-0.35,17758650,17758.65
3506,Exit long,2023-04-17 15:30,S2 FairVal,4737.25,735,3480592.5,64312.5,0.04,183750,0.11,-137812.5,-0.08,17822962,17822.96
3506,Entry long,2023-04-17 15:00,S2 VWAP,4735.5,735,3480592.5,64312.5,0.04,183750,0.11,-137812.5,-0.08,17822962,17822.96
3507,Exit long,2023-04-20 19:30,S1 Trail,4723.5,542,2568131.5,-399725,-0.31,128725,0.10,-399725,-0.31,17423238,17423.24
3507,Entry long,2023-04-20 18:00,S1 Trend,4738.25,542,2568131.5,-399725,-0.31,128725,0.10,-399725,-0.31,17423238,17423.24
3508,Exit short,2023-04-25 21:00,EOD,4664.75,491,2294320.25,196400,0.17,227087.5,0.20,-122750,-0.11,17619638,17619.64
3508,Entry short,2023-04-25 19:00,S3 Hedge,4672.75,491,2294320.25,196400,0.17,227087.5,0.20,-122750,-0.11,17619638,17619.64
3509,Exit short,2023-04-26 16:00,S3 Scalp,4668.75,427,1988112,-272212.5,-0.27,5337.5,0.01,-272212.5,-0.27,17347424,17347.42
3509,Entry short,2023-04-26 15:30,S3 Hedge,4656,427,1988112,-272212.5,-0.27,5337.5,0.01,-272212.5,-0.27,17347424,17347.42
3510,Exit short,2023-04-26 21:00,EOD,4646,381,1770030.75,-4762.5,-0.01,109537.5,0.12,-119062.5,-0.13,17342662,17342.66
3510,Entry short,2023-04-26 20:00,S3 Hedge,4645.75,381,1770030.75,-4762.5,-0.01,109537.5,0.12,-119062.5,-0.13,17342662,17342.66
3511,Exit long,2023-04-27 18:00,S1 Climax,4699,150,703350,75000,0.21,82500,0.23,-20625,-0.06,17417662,17417.66
3511,Entry long,2023-04-27 16:30,S1 Trend,4689,150,703350,75000,0.21,82500,0.23,-20625,-0.06,17417662,17417.66
3512,Exit long,2023-04-27 18:30,S1 Climax,4702.25,105,492345,69562.5,0.28,72187.5,0.29,-14437.5,-0.06,17487224,17487.22
3512,Entry long,2023-04-27 16:30,S1 Trend,4689,105,492345,69562.5,0.28,72187.5,0.29,-14437.5,-0.06,17487224,17487.22
3513,Exit long,2023-04-27 19:00,S1 Climax,4709.5,73,342297,74825,0.44,88512.5,0.52,-10037.5,-0.06,17562050,17562.05
3513,Entry long,2023-04-27 16:30,S1 Trend,4689,73,342297,74825,0.44,88512.5,0.52,-10037.5,-0.06,17562050,17562.05
3514,Exit long,2023-04-27 19:30,S1 Climax,4718.5,51,239139,75225,0.63,79050,0.66,-7012.5,-0.06,17637276,17637.28
3514,Entry long,2023-04-27 16:30,S1 Trend,4689,51,239139,75225,0.63,79050,0.66,-7012.5,-0.06,17637276,17637.28
3515,Exit long,2023-04-27 20:00,S1 Climax,4726.75,36,168804,67950,0.81,68400,0.81,-4950,-0.06,17705224,17705.22
3515,Entry long,2023-04-27 16:30,S1 Trend,4689,36,168804,67950,0.81,68400,0.81,-4950,-0.06,17705224,17705.22
3516,Exit long,2023-04-27 20:30,S1 Climax,4725,25,117225,45000,0.77,49687.5,0.85,-3437.5,-0.06,17750224,17750.22
3516,Entry long,2023-04-27 16:30,S1 Trend,4689,25,117225,45000,0.77,49687.5,0.85,-3437.5,-0.06,17750224,17750.22
3517,Exit long,2023-04-27 21:00,EOD,4725.25,60,281340,108750,0.77,119250,0.85,-8250,-0.06,17858976,17858.98
3517,Entry long,2023-04-27 16:30,S1 Trend,4689,60,281340,108750,0.77,119250,0.85,-8250,-0.06,17858976,17858.98
3518,Exit long,2023-04-28 16:00,S1 Trail,4726.75,583,2755549.5,7287.5,0.01,670450,0.49,-65587.5,-0.05,17866262,17866.26
3518,Entry long,2023-04-28 15:00,S1 Trend,4726.5,583,2755549.5,7287.5,0.01,670450,0.49,-65587.5,-0.05,17866262,17866.26
3519,Exit long,2023-04-28 21:00,EOD,4760.75,393,1866357,230887.5,0.25,240712.5,0.26,-127725,-0.14,18097150,18097.15
3519,Entry long,2023-04-28 17:00,S1 Trend,4749,393,1866357,230887.5,0.25,240712.5,0.26,-127725,-0.14,18097150,18097.15
3520,Exit long,2023-05-01 19:30,S1 Trail,4757.25,554,2636763,-62325,-0.05,498600,0.38,-62325,-0.05,18034824,18034.82
3520,Entry long,2023-05-01 16:30,S1 Trend,4759.5,554,2636763,-62325,-0.05,498600,0.38,-62325,-0.05,18034824,18034.82
3521,Exit long,2023-05-03 20:00,S1 Trail,4707.75,445,2102736.25,-389375,-0.37,289250,0.28,-511750,-0.49,17645450,17645.45
3521,Entry long,2023-05-03 19:30,S1 Trend,4725.25,445,2102736.25,-389375,-0.37,289250,0.28,-511750,-0.49,17645450,17645.45
3522,Exit long,2023-05-05 15:30,S1 Climax,4704.75,135,634196.25,47250,0.15,69187.5,0.22,-5062.5,-0.02,17692700,17692.70
3522,Entry long,2023-05-05 15:00,S1 Trend,4697.75,135,634196.25,47250,0.15,69187.5,0.22,-5062.5,-0.02,17692700,17692.70
3523,Exit long,2023-05-05 16:00,S1 Climax,4707.25,95,446286.25,45125,0.20,72437.5,0.32,-3562.5,-0.02,17737824,17737.82
3523,Entry long,2023-05-05 15:00,S1 Trend,4697.75,95,446286.25,45125,0.20,72437.5,0.32,-3562.5,-0.02,17737824,17737.82
3524,Exit long,2023-05-05 16:30,S1 Climax,4709.75,66,310051.5,39600,0.26,50325,0.32,-2475,-0.02,17777424,17777.42
3524,Entry long,2023-05-05 15:00,S1 Trend,4697.75,66,310051.5,39600,0.26,50325,0.32,-2475,-0.02,17777424,17777.42
3525,Exit long,2023-05-05 17:00,S1 Climax,4707,46,216096.5,21275,0.20,35075,0.32,-1725,-0.02,17798700,17798.70
3525,Entry long,2023-05-05 15:00,S1 Trend,4697.75,46,216096.5,21275,0.20,35075,0.32,-1725,-0.02,17798700,17798.70
3526,Exit long,2023-05-05 18:30,S1 Climax,4711.75,33,155025.75,23100,0.30,25162.5,0.32,-1237.5,-0.02,17821800,17821.80
3526,Entry long,2023-05-05 15:00,S1 Trend,4697.75,33,155025.75,23100,0.30,25162.5,0.32,-1237.5,-0.02,17821800,17821.80
3527,Exit long,2023-05-05 19:00,S1 Climax,4715.75,23,108048.25,20700,0.38,22137.5,0.41,-862.5,-0.02,17842500,17842.50
3527,Entry long,2023-05-05 15:00,S1 Trend,4697.75,23,108048.25,20700,0.38,22137.5,0.41,-862.5,-0.02,17842500,17842.50
3528,Exit long,2023-05-05 19:30,S1 Climax,4722,16,75164,19400,0.52,20800,0.55,-600,-0.02,17861900,17861.90
3528,Entry long,2023-05-05 15:00,S1 Trend,4697.75,16,75164,19400,0.52,20800,0.55,-600,-0.02,17861900,17861.90
3529,Exit long,2023-05-05 20:00,S1 Climax,4730,11,51675.25,17737.5,0.69,20212.5,0.78,-412.5,-0.02,17879638,17879.64
3529,Entry long,2023-05-05 15:00,S1 Trend,4697.75,11,51675.25,17737.5,0.69,20212.5,0.78,-412.5,-0.02,17879638,17879.64
3530,Exit long,2023-05-05 20:30,S1 Climax,4728.25,8,37582,12200,0.65,14700,0.78,-300,-0.02,17891838,17891.84
3530,Entry long,2023-05-05 15:00,S1 Trend,4697.75,8,37582,12200,0.65,14700,0.78,-300,-0.02,17891838,17891.84
3531,Exit long,2023-05-05 21:00,EOD,4722.75,19,89257.25,23750,0.53,34912.5,0.78,-712.5,-0.02,17915588,17915.59
3531,Entry long,2023-05-05 15:00,S1 Trend,4697.75,19,89257.25,23750,0.53,34912.5,0.78,-712.5,-0.02,17915588,17915.59
3532,Exit long,2023-05-08 21:00,EOD,4724.25,570,2694675,-92625,-0.07,21375,0.02,-199500,-0.15,17822962,17822.96
3532,Entry long,2023-05-08 20:00,S1 Trend,4727.5,570,2694675,-92625,-0.07,21375,0.02,-199500,-0.15,17822962,17822.96
3533,Exit long,2023-05-11 21:00,EOD,4715.25,399,1881584.25,-9975,-0.01,19950,0.02,-159600,-0.17,17812988,17812.99
3533,Entry long,2023-05-11 20:00,S1 Trend,4715.75,399,1881584.25,-9975,-0.01,19950,0.02,-159600,-0.17,17812988,17812.99
3534,Exit long,2023-05-15 21:00,EOD,4722.5,537,2532089.25,194662.5,0.15,214800,0.17,-201375,-0.16,18007650,18007.65
3534,Entry long,2023-05-15 18:30,S1 Trend,4715.25,537,2532089.25,194662.5,0.15,214800,0.17,-201375,-0.16,18007650,18007.65
3535,Exit long,2023-05-17 21:00,EOD,4743.25,539,2539902.75,835450,0.66,1024100,0.81,-53900,-0.04,18843100,18843.10
3535,Entry long,2023-05-17 16:30,S1 Trend,4712.25,539,2539902.75,835450,0.66,1024100,0.81,-53900,-0.04,18843100,18843.10
3536,Exit long,2023-05-18 17:00,S1 Trail,4749.25,593,2824310.75,-400275,-0.28,229787.5,0.16,-400275,-0.28,18442824,18442.82
3536,Entry long,2023-05-18 16:00,S1 Trend,4762.75,593,2824310.75,-400275,-0.28,229787.5,0.16,-400275,-0.28,18442824,18442.82
3537,Exit long,2023-05-19 21:00,EOD,4776,472,2253564,35400,0.03,135700,0.12,-241900,-0.21,18478224,18478.22
3537,Entry long,2023-05-19 17:00,S2 VWAP,4774.5,472,2253564,35400,0.03,135700,0.12,-241900,-0.21,18478224,18478.22
3538,Exit short,2023-05-24 20:30,S3 Scalp,4713.25,583,2739079.75,-437250,-0.32,378950,0.28,-437250,-0.32,18040976,18040.98
3538,Entry short,2023-05-24 15:00,S3 Hedge,4698.25,583,2739079.75,-437250,-0.32,378950,0.28,-437250,-0.32,18040976,18040.98
3539,Exit long,2023-05-25 21:00,EOD,4731,359,1700224,-89750,-0.11,103212.5,0.12,-228862.5,-0.27,17951224,17951.22
3539,Entry long,2023-05-25 19:30,S1 Trend,4736,359,1700224,-89750,-0.11,103212.5,0.12,-228862.5,-0.27,17951224,17951.22
3540,Exit long,2023-05-26 15:30,S1 Climax,4776.75,140,665665,154000,0.46,154000,0.46,-8750,-0.03,18105224,18105.22
3540,Entry long,2023-05-26 15:00,S1 Trend,4754.75,140,665665,154000,0.46,154000,0.46,-8750,-0.03,18105224,18105.22
3541,Exit long,2023-05-26 16:00,S1 Climax,4778.5,98,465965.5,116375,0.50,138425,0.59,-6125,-0.03,18221600,18221.60
3541,Entry long,2023-05-26 15:00,S1 Trend,4754.75,98,465965.5,116375,0.50,138425,0.59,-6125,-0.03,18221600,18221.60
3542,Exit long,2023-05-26 21:00,EOD,4784.75,231,1098347.25,346500,0.63,436012.5,0.79,-14437.5,-0.03,18568100,18568.10
3542,Entry long,2023-05-26 15:00,S1 Trend,4754.75,231,1098347.25,346500,0.63,436012.5,0.79,-14437.5,-0.03,18568100,18568.10
3543,Exit long,2023-06-01 21:00,EOD,4799.75,467,2230041.75,572075,0.51,834762.5,0.75,-52537.5,-0.05,19140176,19140.18
3543,Entry long,2023-06-01 16:00,S1 Trend,4775.25,467,2230041.75,572075,0.51,834762.5,0.75,-52537.5,-0.05,19140176,19140.18
3544,Exit long,2023-06-02 16:00,S1 Climax,4849.75,168,810600,207900,0.51,207900,0.51,-39900,-0.10,19348076,19348.08
3544,Entry long,2023-06-02 15:00,S1 Trend,4825,168,810600,207900,0.51,207900,0.51,-39900,-0.10,19348076,19348.08
3545,Exit long,2023-06-02 16:30,S1 Climax,4857,118,569350,188800,0.66,197650,0.69,-28025,-0.10,19536876,19536.88
3545,Entry long,2023-06-02 15:00,S1 Trend,4825,118,569350,188800,0.66,197650,0.69,-28025,-0.10,19536876,19536.88
3546,Exit long,2023-06-02 17:00,S1 Climax,4855.75,83,400475,127612.5,0.64,139025,0.69,-19712.5,-0.10,19664488,19664.49
3546,Entry long,2023-06-02 15:00,S1 Trend,4825,83,400475,127612.5,0.64,139025,0.69,-19712.5,-0.10,19664488,19664.49
3547,Exit long,2023-06-02 17:30,S1 Climax,4856,58,279850,89900,0.64,97150,0.69,-13775,-0.10,19754388,19754.39
3547,Entry long,2023-06-02 15:00,S1 Trend,4825,58,279850,89900,0.64,97150,0.69,-13775,-0.10,19754388,19754.39
3548,Exit long,2023-06-02 18:00,S1 Climax,4861.75,40,193000,73500,0.76,75500,0.78,-9500,-0.10,19827888,19827.89
3548,Entry long,2023-06-02 15:00,S1 Trend,4825,40,193000,73500,0.76,75500,0.78,-9500,-0.10,19827888,19827.89
3549,Exit long,2023-06-02 18:30,S1 Climax,4864.25,28,135100,54950,0.81,56350,0.83,-6650,-0.10,19882838,19882.84
3549,Entry long,2023-06-02 15:00,S1 Trend,4825,28,135100,54950,0.81,56350,0.83,-6650,-0.10,19882838,19882.84
3550,Exit long,2023-06-02 19:00,S1 Climax,4863,20,96500,38000,0.79,40250,0.83,-4750,-0.10,19920838,19920.84
3550,Entry long,2023-06-02 15:00,S1 Trend,4825,20,96500,38000,0.79,40250,0.83,-4750,-0.10,19920838,19920.84
3551,Exit long,2023-06-02 20:00,S1 Climax,4864.75,14,67550,27825,0.82,28700,0.85,-3325,-0.10,19948662,19948.66
3551,Entry long,2023-06-02 15:00,S1 Trend,4825,14,67550,27825,0.82,28700,0.85,-3325,-0.10,19948662,19948.66
3552,Exit long,2023-06-02 21:00,EOD,4860.25,34,164050,59925,0.73,74800,0.91,-8075,-0.10,20008588,20008.59
3552,Entry long,2023-06-02 15:00,S1 Trend,4825,34,164050,59925,0.73,74800,0.91,-8075,-0.10,20008588,20008.59
3553,Exit long,2023-06-05 19:30,S1 Trail,4847,617,3002322,-586150,-0.39,15425,0.01,-586150,-0.39,19422438,19422.44
3553,Entry long,2023-06-05 18:30,S1 Trend,4866,617,3002322,-586150,-0.39,15425,0.01,-586150,-0.39,19422438,19422.44
3554,Exit long,2023-06-06 21:00,EOD,4860.75,596,2894474,126650,0.09,283100,0.20,-320350,-0.22,19549088,19549.09
3554,Entry long,2023-06-06 17:30,S1 Trend,4856.5,596,2894474,126650,0.09,283100,0.20,-320350,-0.22,19549088,19549.09
3555,Exit long,2023-06-08 21:00,EOD,4869,617,2997077.5,354775,0.24,501312.5,0.33,-84837.5,-0.06,19903862,19903.86
3555,Entry long,2023-06-08 16:00,S1 Trend,4857.5,617,2997077.5,354775,0.24,501312.5,0.33,-84837.5,-0.06,19903862,19903.86
3556,Exit long,2023-06-13 21:00,EOD,4942.5,525,2589825,249375,0.19,426562.5,0.33,-288750,-0.22,20153238,20153.24
3556,Entry long,2023-06-13 15:00,S1 Trend,4933,525,2589825,249375,0.19,426562.5,0.33,-288750,-0.22,20153238,20153.24
3557,Exit long,2023-06-14 20:30,S2 FairVal,4942.75,400,1975000,105000,0.11,360000,0.36,-135000,-0.14,20258238,20258.24
3557,Entry long,2023-06-14 20:00,S2 VWAP,4937.5,400,1975000,105000,0.11,360000,0.36,-135000,-0.14,20258238,20258.24
3558,Exit long,2023-06-15 19:00,S1 Climax,4989.75,162,803317.5,251100,0.63,265275,0.66,-28350,-0.07,20509338,20509.34
3558,Entry long,2023-06-15 15:00,S1 Trend,4958.75,162,803317.5,251100,0.63,265275,0.66,-28350,-0.07,20509338,20509.34
3559,Exit long,2023-06-15 19:30,S1 Climax,4991,113,560338.75,182212.5,0.65,190687.5,0.68,-19775,-0.07,20691550,20691.55
3559,Entry long,2023-06-15 15:00,S1 Trend,4958.75,113,560338.75,182212.5,0.65,190687.5,0.68,-19775,-0.07,20691550,20691.55
3560,Exit long,2023-06-15 20:00,S1 Climax,5009,79,391741.25,198487.5,1.01,208362.5,1.06,-13825,-0.07,20890038,20890.04
3560,Entry long,2023-06-15 15:00,S1 Trend,4958.75,79,391741.25,198487.5,1.01,208362.5,1.06,-13825,-0.07,20890038,20890.04
3561,Exit long,2023-06-15 20:30,S1 Climax,5004,55,272731.25,124437.5,0.91,145062.5,1.06,-9625,-0.07,21014476,21014.48
3561,Entry long,2023-06-15 15:00,S1 Trend,4958.75,55,272731.25,124437.5,0.91,145062.5,1.06,-9625,-0.07,21014476,21014.48
3562,Exit long,2023-06-15 21:00,EOD,4998.75,131,649596.25,262000,0.81,345512.5,1.06,-22925,-0.07,21276476,21276.48
3562,Entry long,2023-06-15 15:00,S1 Trend,4958.75,131,649596.25,262000,0.81,345512.5,1.06,-22925,-0.07,21276476,21276.48
3563,Exit long,2023-06-19 23:00,S2 FairVal,4976.75,1053,5235779.25,236925,0.09,236925,0.09,-105300,-0.04,21513400,21513.40
3563,Entry long,2023-06-19 15:30,S2 VWAP,4972.25,1053,5235779.25,236925,0.09,236925,0.09,-105300,-0.04,21513400,21513.40
3564,Exit long,2023-06-22 21:00,EOD,4949.75,569,2815696.5,35562.5,0.03,56900,0.04,-312950,-0.22,21548962,21548.96
3564,Entry long,2023-06-22 20:00,S1 Trend,4948.5,569,2815696.5,35562.5,0.03,56900,0.04,-312950,-0.22,21548962,21548.96
3565,Exit long,2023-06-27 19:00,S1 Climax,4945,196,967848,68600,0.14,73500,0.15,-2450,-0.01,21617562,21617.56
3565,Entry long,2023-06-27 18:30,S1 Trend,4938,196,967848,68600,0.14,73500,0.15,-2450,-0.01,21617562,21617.56
3566,Exit long,2023-06-27 19:30,S1 Climax,4947.75,137,676506,66787.5,0.20,71925,0.21,-1712.5,-0.01,21684350,21684.35
3566,Entry long,2023-06-27 18:30,S1 Trend,4938,137,676506,66787.5,0.20,71925,0.21,-1712.5,-0.01,21684350,21684.35
3567,Exit long,2023-06-27 20:30,S1 Climax,4950.25,96,474048,58800,0.25,60000,0.25,-1200,-0.01,21743150,21743.15
3567,Entry long,2023-06-27 18:30,S1 Trend,4938,96,474048,58800,0.25,60000,0.25,-1200,-0.01,21743150,21743.15
